,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
363,,,,A Faint Cold Fear,4.06,Karin Slaughter,"43,665","1,787","57,735 followers","The third pulse-pounding novel in the Grant County series from New York Times bestselling author Karin Slaughter.
Sara Linton, medical examiner in the small town of Heartsdale, Georgia, is called out to an apparent suicide on the local college campus. The mutilated body provides little in the way of clues -- and the college authorities are eager to avoid a scandal -- but for Sara and police chief Jeffrey Tolliver, things don't add up.
Two more suspicious suicides follow, and a young woman is brutally attacked. For Sara, the violence strikes far too close to home. And as Jeffrey pursues the sadistic killer, he discovers that ex-police detective Lena Adams, now a security guard on campus, may be in possession of crucial information. But, bruised and angered by her expulsion from the force, Lena seems to be barely capable of protecting herself, let alone saving the next victim...
(less)"
364,,,,The Husband's Secret,3.95,Liane Moriarty,"613,742","39,208","57,428 followers","At the heart of The Husband’s Secret is a letter that’s not meant to be read

My darling Cecilia, if you’re reading this, then I’ve died...

Imagine that your husband wrote you a letter, to be opened after his death. Imagine, too, that the letter contains his deepest, darkest secret—something with the potential to destroy not just the life you built together, but the lives of others as well. Imagine, then, that you stumble across that letter while your husband is still very much alive. . . .

Cecilia Fitzpatrick has achieved it all—she’s an incredibly successful businesswoman, a pillar of her small community, and a devoted wife and mother. Her life is as orderly and spotless as her home. But that letter is about to change everything, and not just for her: Rachel and Tess barely know Cecilia—or each other—but they too are about to feel the earth-shattering repercussions of her husband’s secret.

Acclaimed author Liane Moriarty has written a gripping, thought-provoking novel about how well it is really possible to know our spouses—and, ultimately, ourselves. (less)"
365,,,,Don't Look for Me,3.99,Wendy Walker,"25,050","3,916","2,741 followers","One night, Molly Clarke walked away from her life. The car abandoned miles from home. The note found at a nearby hotel. The shattered family that couldn't be put back together. It happens all the time. Women disappear, desperate to leave their lives behind and start over. She doesn't want to be found. Or at least, that's the story. But is that what really happened to Molly Clarke?

The night Molly disappeared began with a storm, running out of gas, and a man in a truck offering her a ride to town. With him is a little girl who reminds her of the daughter she lost years ago. It feels like a sign. And Molly is overcome with the desire to be home, with her family—no matter how broken it is. She accepts the ride. But when the doors are locked shut, Molly begins to suspect she has made a terrible mistake.

When a new lead comes in after the search has ended, Molly's daughter, Nicole, begins to wonder. Nothing about her mother's disappearance makes sense.

Nicole returns to the small, desolate town where her mother was last seen to find the truth. The locals are kind and eager to help. The innkeeper. The bartender. Even the police. Until secrets begin to reveal themselves and she comes closer to the truth about that night—and the danger surrounding her. (less)"
366,,,,Cemetery Dance,4.02,Douglas Preston,"26,961","1,389","10,785 followers","Pendergast-the world's most enigmatic FBI Special Agent-returns to New York City to investigate a murderous cult.

William Smithback Jr., a prominent New York Times reporter, was killed in a brutal attack in his Upper West Side apartment. His wife, Nora Kelly, an archeologist at the Museum of Natural History, was injured as well. Multiple eyewitness identified the assailant as a neighbor n the building, Colin Fearing: a man who, by all reports, dead and buried ten days ago.

While Captain Laura Hayward leads the official investigation, Pendergast and Lieutenant Vincent D'Agosta undertake their own private-and decidedly unorthodox-quest for the truth. Their serpentine journey takes them to an enclave of Manhattan they never imagined could exist: a secretive, reclusive cult of Obeah and voodoo which no outsiders have ever survived. (less)"
367,,,,Rules of Prey,4.11,John Sandford,"81,579","2,565","7,654 followers","Welcome. You are about to meet Lucas Davenport, the police detective in Minneapolis, Minnesota, who does it his way.

The ""maddog"" murderer who is terrorizing the Twin Cities is two things: insane and extremely intelligent. He kills for the pleasure of it and thoroughly enjoys placing elaborate obstacles to keep the police befuddled. Each clever move he makes is another point of pride. But when the brilliant Lieutenant Davenport--a dedicated cop and a serial killer's worst nightmare--is brought in to take up the investigation, maddog suddenly has an adversary worthy of his genius.

Librarian's note: the first five books in the Lucas Davenport series are #1, Rules of Prey, 1989; #2, Shadow Prey, 1990; #3, Eyes of Prey, 1991; #4, Silent Prey, 1992; and #5, Winter Prey, 1993. (less)"
368,,,,The Target,4.12,David Baldacci,"51,196","2,948","114,326 followers","The President knows it's a perilous, high-risk assignment. If he gives the order, he has the opportunity to take down a global menace, once and for all. If the mission fails, he would face certain impeachment, and the threats against the nation would multiply. So the president turns to the one team that can pull off the impossible: Will Robie and his partner, Jessica Reel.
Together, Robie and Reel's talents as assassins are unmatched. But there are some in power who don't trust the pair. They doubt their willingness to follow orders. And they will do anything to see that the two assassins succeed, but that they do not survive.
As they prepare for their mission, Reel faces a personal crisis that could well lead old enemies right to her doorstep, resurrecting the ghosts of her earlier life and bringing stark danger to all those close to her. And all the while, Robie and Reel are stalked by a new adversary: an unknown and unlikely assassin, a woman who has trained her entire life to kill, and who has her own list of targets--a list that includes Will Robie and Jessica Reel.
(less)"
369,,,,Strangers on a Train,3.75,Patricia Highsmith,"26,918","2,541","3,444 followers","Just in time for the centennial celebration of groundbreaking noir fiction writer Patricia Highsmith comes a reissue of her propulsive, engrossing debut, Strangers on a Train, with a new introduction by best-selling author Paula Hawkins. Guy Haines and Charles Anthony Bruno are passengers on the same train. Haines is a successful architect in the midst of a divorce, Bruno a mysterious smooth-talker with a sadistic proposal: he’ll murder Haines’s wife if Haines will murder Bruno’s father. As Bruno carries out his twisted plan, Guy finds himself trapped in Highsmith’s perilous world, where, under the right circumstances, ordinary people are capable of extraordinary crimes. The inspiration for Alfred Hitchcock’s classic 1951 film, Strangers on a Train launched Highsmith’s prolific career, proving her a master at depicting the unsettling forces that tremble beneath the surface of everyday life. (less)"
370,,,,Bag of Bones,3.91,Stephen King,"186,922","5,041","799,035 followers","Four years after the sudden death of his wife, forty-year-old bestselling novelist Mike Noonan is still grieving. Unable to write, and plagued by vivid nightmares set at the western Maine summerhouse he calls Sara Laughs, Mike reluctantly returns to the lakeside getaway. There, he finds his beloved Yankee town held in the grip of a powerful millionaire, Max Devore, whose vindictive purpose is to take his three-year-old granddaughter, Kyra, away from her widowed young mother, Mattie. As Mike is drawn into Mattie and Kyra's struggle, as he falls in love with both of them, he is also drawn into the mystery of Sara Laughs, now the site of ghostly visitations and escalating terrors. What are the forces that have been unleashed here — and what do they want of Mike Noonan? (less)"
371,,,,The Silent Corner,3.95,Dean Koontz,"30,960","3,155","32,565 followers","Meet Jane Hawk—a remarkable new heroine certain to become an icon of suspense, propelled by the singular narrative genius of #1 New York Times bestselling author Dean Koontz.

“I very much need to be dead.”

These are the chilling words left behind by a man who had everything to live for—but took his own life. In the aftermath, his widow, Jane Hawk, does what all her grief, fear, and fury demand: find the truth, no matter what.

People of talent and accomplishment, people admired and happy and sound of mind, have been committing suicide in surprising numbers. When Jane seeks to learn why, she becomes the most-wanted fugitive in America. Her powerful enemies are protecting a secret so important—so terrifying—that they will exterminate anyone in their way.

But all their power and viciousness may not be enough to stop a woman as clever as they are cold-blooded, as relentless as they are ruthless—and who is driven by a righteous rage they can never comprehend. Because it is born of love. (less)"
372,,,,The Third Option,4.26,Vince Flynn,"43,135","1,260","5,749 followers","Mitch Rapp, CIA's top counterterrorism operative, is sent on his final mission. His target, a German Industrialist who has been selling sensitive equipment to the worlds most notorious sponsors of terrorism. (less)"
373,,,,The Hunting Wives,3.50,May Cobb,"31,431","4,411",573 followers,"The Hunting Wives share more than target practice, martinis, and bad behavior in this novel of obsession, seduction, and murder.

Sophie O’Neill left behind an envy-inspiring career and the stressful, competitive life of big-city Chicago to settle down with her husband and young son in a small Texas town. It seems like the perfect life with a beautiful home in an idyllic rural community. But Sophie soon realizes that life is now too quiet, and she’s feeling bored and restless.

Then she meets Margot Banks, an alluring socialite who is part of an elite clique secretly known as the Hunting Wives. Sophie finds herself completely drawn to Margot and swept into her mysterious world of late-night target practice and dangerous partying. As Sophie’s curiosity gives way to full-blown obsession, she slips farther away from the safety of her family and deeper into this nest of vipers.

When the body of a teenage girl is discovered in the woods where the Hunting Wives meet, Sophie finds herself in the middle of a murder investigation and her life spiraling out of control. (less)"
374,,,,Rosemary's Baby,4.02,Ira Levin,"126,128","5,241","1,315 followers","Suppose you were an up-to-date young wife who moved into an old and elegant New York apartment house with a rather strange past.

Suppose that only after you became pregnant did you begin to suspect the building harbored a diabolically evil group of devil worshippers who had mastered the arts of black magic and witchcraft.

Suppose that this satanic conspiracy set out to claim not only your husband but your baby.

Well, that's what happened to Rosemary... Or did it...? (less)"
375,,,,Death on the Nile,4.12,Agatha Christie,"208,758","13,673","54,591 followers","Agatha Christie's most daring travel mystery.

The tranquility of a lovely cruise along the Nile is shattered by the discovery that Linnet Ridgeway has been shot. She was young, stylish and beautiful, a girl who had everything – until she lost her life.

Who is also on board? Christie's great detective Hercule Poirot is on holiday. He recalls an earlier outburst by a fellow passenger: ‘I’d like to put my dear little pistol against her head and just press the trigger.’ Despite the exotic setting, nothing is ever quite what it seems… (less)"
376,,,,Goodnight Beautiful,3.78,Aimee Molloy,"26,668","3,971","1,020 followers","Newlyweds Sam Statler and Annie Potter are head over heels, and excited to say good-bye to New York and start a life together in Sam's sleepy hometown in upstate New York. Or, it turns out, a life where Annie spends most of her time alone while Sam, her therapist husband, works long hours in his downstairs office, tending to the egos of his (mostly female) clientele.

Little does Sam know that through a vent in his ceiling, every word of his sessions can be heard from the room upstairs. The pharmacist's wife, contemplating a divorce. The well-known painter whose boyfriend doesn’t satisfy her in bed. Who could resist listening? Everything is fine until the French girl in the green mini Cooper shows up, and Sam decides to go to work and not come home, throwing a wrench into Sam and Annie's happily ever after. (less)"
377,,,,Wilder Girls,3.48,Rory Power,"68,744","13,007","2,554 followers","It's been eighteen months since the Raxter School for Girls was put under quarantine. Since the Tox hit and pulled Hetty's life out from under her.

It started slow. First the teachers died one by one. Then it began to infect the students, turning their bodies strange and foreign. Now, cut off from the rest of the world and left to fend for themselves on their island home, the girls don't dare wander outside the school's fence, where the Tox has made the woods wild and dangerous. They wait for the cure they were promised as the Tox seeps into everything.

But when Byatt goes missing, Hetty will do anything to find her, even if it means breaking quarantine and braving the horrors that lie beyond the fence. And when she does, Hetty learns that there's more to their story, to their life at Raxter, than she could have ever thought true. (less)"
378,,,,The Collectors,4.05,David Baldacci,"46,256","1,955","114,326 followers","In Washington, D.C, where power is everything and too few have too much of it, four highly eccentric men with mysterious pasts call themselves the Camel Club. Their mission: find out what's really going on behind the closed doors of America's leaders. The assassination of the U.S. Speaker of the House has shaken the nation. And the outrageous iconoclasts of the Camel Club have found a chilling connection with another death: the demise of the director of the Library of Congress's rare books room.

A man who calls himself Oliver Stone is the group's unofficial leader. Staying one step ahead of his violent past and headquartered in a caretaker's cottage in Mt. Zion Cemetery, Stone draws on his vast experience and acute deductive powers to discover that someone is selling America to its enemies one classified secret at a time. When Annabelle Conroy, the greatest con artist of her generation, struts onto the scene in high-heeled boots, the Camel Club gets a sexy new edge.

David Baldacci weaves a brilliant, white-knuckle tale of suspense in which every collector is searching for one missing prize: the one to die for.

Librarian's note: this is one of five volumes in the author's Camel Club series: 1. The Camel Club (2005), 2. The Collectors (2006), 3. Stone Cold (2007), Divine Justice (2008), and 5. Hell's Corner (2010). (less)"
379,,,,The King of Torts,3.71,John Grisham,"81,692","2,436","71,428 followers","The office of the public defender is not known as a training ground for bright young litigators. Clay Carter has been there too long and, like most of his colleagues, dreams of a better job in a real firm. When he reluctantly takes the case of a young man charged with a random street killing, he assumes it is just another of the many senseless murders that hit D.C. every week.

As he digs into the background of his client, Clay stumbles on a conspiracy too horrible to believe. He suddenly finds himself in the middle of a complex case against one of the largest pharmaceutical companies in the world, looking at the kind of enormous settlement that would totally change his life--that would make him, almost overnight, the legal profession's newest king of torts...

'From the Hardcover edition' (less)"
380,,,,2nd Chance,4.06,James Patterson,"104,903","3,050","337,407 followers","The Women's Murder Club returns for another thrilling crime investigation. Will their skills be enough to take down a brutal madman?

A brutal madman sprays bullets into a crowd of children leaving a San Francisco church. Miraculously-or was it intentionally?-only one person dies. Then an elderly black woman is hung. Police homicide inspector Lindsay Boxer senses a connection and together with medical examiner Claire, assistant D. A. Jill, and Chronicle reporter Cindy, finds a link that sends a chill through the entire nation. This killer's motives are unspeakable.

In this ""inventive"" installment of the Women's Murder Club, James Patterson proves once again why he is the #1 master of the murder mystery (Sunday Times). (less)"
381,,,,Fierce Kingdom,3.54,Gin Phillips,"22,474","3,455",474 followers,"The zoo is nearly empty as Joan and her four-year-old son soak up the last few moments of playtime. They are happy, and the day has been close to perfect. But what Joan sees as she hustles her son toward the exit gate minutes before closing time sends her sprinting back into the zoo, her child in her arms. And for the next three hours—the entire scope of the novel—she keeps on running.

Joan’s intimate knowledge of her son and of the zoo itself—the hidden pathways and under-renovation exhibits, the best spots on the carousel and overstocked snack machines—is all that keeps them a step ahead of danger.

A masterful thrill ride and an exploration of motherhood itself—from its tender moments of grace to its savage power—Fierce Kingdom asks where the boundary is between our animal instinct to survive and our human duty to protect one another. For whom should a mother risk her life? (less)"
382,,,,Genuine Fraud,3.26,E. Lockhart,"38,575","6,470","13,349 followers","From the author of the unforgettable New York Times bestseller We Were Liars comes a masterful new psychological suspense novel--the story of a young woman whose diabolical smarts are her ticket into a charmed life. But how many times can someone reinvent themselves? You be the judge.

Imogen is a runaway heiress, an orphan, a cook, and a cheat.
Jule is a fighter, a social chameleon, and an athlete.
An intense friendship. A disappearance. A murder, or maybe two.
A bad romance, or maybe three.
Blunt objects, disguises, blood, and chocolate. The American dream, superheroes, spies, and villains.
A girl who refuses to give people what they want from her.
A girl who refuses to be the person she once was.

Praise for E. Lockhart's We Were Liars

""Haunting, sophisticated. . . . Twisty and well-told."" --The Wall Street Journal

""[It] will leave you dying to talk about the book with a pal or ten."" --Parade.com

""You're going to want to remember the title. Liars details the summers of a girl who harbors a dark secret, and delivers a satisfying but shocking twist ending."" --Entertainment Weekly

""An ambitious novel with an engaging voice, a clever plot and some terrific writing."" --The New York Times Book Review

""Thrilling, beautiful, and blisteringly smart, We Were Liars is utterly unforgettable."" --John Green, #1 New York Times bestselling author of The Fault in Our Stars (less)"
383,,,,Sleeping Beauties,3.73,Stephen King,"75,221","8,120","799,036 followers","In a future so real and near it might be now, something happens when women go to sleep; they become shrouded in a cocoon-like gauze.

If they are awakened, and the gauze wrapping their bodies is disturbed or violated, the women become feral and spectacularly violent; and while they sleep they go to another place.

The men of our world are abandoned, left to their increasingly primal devices. One woman, however, the mysterious Evie, is immune to the blessing or curse of the sleeping disease.

Is Evie a medical anomaly to be studied, or is she a demon who must be slain? (less)"
384,,,,Deep Storm,3.89,Lincoln Child,"28,916","1,221","4,311 followers","Twelve-thousand feet beneath the Atlantic Ocean . . .
scientists are excavating the most extraordinary undersea discovery ever made. But is it the greatest archaeological find in history—or the most terrifying?

Former naval doctor Peter Crane is urgently summoned to a remote oil platform in the North Atlantic to help diagnose a bizarre medical condition spreading through the rig. But when he arrives, Crane learns that the real trouble lies far below—on “Deep Storm,” a stunningly advanced science research facility built two miles beneath the surface on the ocean floor. The top secret structure has been designed for one purpose: to excavate a recently discovered undersea site that may hold the answers to a mystery steeped in centuries of myth and speculation.

Sworn to secrecy, Dr. Crane descends to Deep Storm. A year earlier, he is told, routine drilling uncovered the remains of mankind’s most sophisticated ancient civilization: the legendary Atlantis. But now that the site is being excavated, a series of disturbing illnesses has begun to affect the operation. Scientists and technicians are experiencing a bizarre array of symptoms—from simple fatigue to violent psychotic episodes. As Crane is indoctrinated into the strange world of Deep Storm and commences his investigation, he begins to suspect that the covert facility conceals something more complicated than a medical mystery.The discovery of Atlantis might, in fact, be a cover for something far more sinister . . . and deadly.

Like Lincoln Child’s spectacular bestsellers coauthored with Douglas Preston (The Book of the Dead, Relic), Deep Storm melds scientific detail and gripping adventure in a superbly imagined, chillingly real journey into unknown territory. Child is a master of suspense, and Deep Storm is his most ambitious novel to date. (less)"
385,,,,Things We Do in the Dark,4.05,Jennifer Hillier,"21,117","3,467","5,634 followers","When Paris Peralta is arrested in her own bathroom—covered in blood, holding a straight razor, her celebrity husband dead in the bathtub behind her—she knows she'll be charged with murder. But as bad as this looks, it's not what worries her the most. With the unwanted media attention now surrounding her, it's only a matter of time before someone from her long hidden past recognizes her and destroys the new life she's worked so hard to build, along with any chance of a future.

Twenty-five years earlier, Ruby Reyes, known as the Ice Queen, was convicted of a similar murder in a trial that riveted Canada in the early nineties. Reyes knows who Paris really is, and when she's unexpectedly released from prison, she threatens to expose all of Paris's secrets. Left with no other choice, Paris must finally confront the dark past she escaped, once and for all.

Because the only thing worse than a murder charge are two murder charges.

Things We Do in the Dark is a brilliant new thriller from Jennifer Hillier, the award-winning author of the breakout novels Little Secrets and Jar of Hearts. Paris Peralta is suspected of killing her celebrity husband, and her long-hidden past now threatens to destroy her future. (less)"
386,,,,The Nowhere Man,4.13,Gregg Andrew Hurwitz,"21,954","2,008","5,074 followers","He was once called Orphan X.

As a boy, Evan Smoak was taken from a children's home, raised and trained as part of a secret government initiative buried so deep that virtually no one knows it exists. But he broke with the programme, choosing instead to vanish off grid and use his formidable skill set to help those unable to protect themselves.

One day, though, Evan's luck ran out . . .

Ambushed, drugged, and spirited away, Evan wakes up in a locked room with no idea where he is or who has captured him. As he tries to piece together what's happened, testing his gilded prison and its highly trained guards for weaknesses, he receives a desperate call for help.

With time running out, he will need to out-think, out-manoeuvre, and out-fight an opponent the likes of whom he's never encountered to have any chance of escape. He's got to save himself to protect those whose lives depend on him. Or die trying . . . (less)"
387,,,,El psicoanalista,4.12,John Katzenbach,"48,093","3,654","2,655 followers","-Feliz 53 cumpleaños, doctor. Bienvenido al primer día de su muerte. Pertenezco a algún momento de su pasado. Usted arruinó mi vida. Quizá no sepa cómo por qué o cuándo, pero lo hizo. Llenó todos mis instantes de desastre y tristeza. Arruinó mi vida. Y ahora estoy decidido a arruinar la suya.

Así comienza el anónimo que recibe Fredrerick Starks, psicoanalista con una larga experiencia y una tranquila vida cotidiana. Starks tendrá que emplear toda su astucia y rapidez para, en quince días, averiguar quién es el autor de esa amenazadora misiva que promete hacerle la existencia imposible. (less)"
388,,,,The Leopard,4.08,Jo Nesbø,"55,243","3,342","18,855 followers","In the depths of winter, a killer stalks the city streets. His victims are two young women, both found with twenty-four inexplicable puncture wounds, both drowned in their own blood. The crime scenes offer no clues, the media is reaching fever pitch, and the police are running out of options. There is only one man who can help them, and he doesn't want to be found. Deeply traumatised by The Snowman investigation, which threatened the lives of those he holds most dear, Inspector Harry Hole has lost himself in the squalor of Hong Kong's opium dens. But with his father seriously ill in hospital, Harry reluctantly agrees to return to Oslo. He has no intention of working on the case, but his instinct takes over when a third victim is found brutally murdered in a city park.

The victims appear completely unconnected to one another, but it's not long before Harry makes a discovery: the women all spent the night in an isolated mountain hostel. And someone is picking off the guests one by one. A heart-stopping thriller from the bestselling author of the The Snowman, The Leopard is an international phenomenon that will grip you until the final page. (less)"
389,,,,The Coffin Dancer,4.15,Jeffery Deaver,"50,685","1,340","9,580 followers","SOON TO BE A MAJOR TELEVISION EVENT FROM NBC, STARRING RUSSELL HORNSBY, ARIELLE KEBBEL, AND MICHAEL IMPERIOLI.

“Lincoln Rhyme is more relentless than ever” (People) and Jeffery Deaver delivers “supercharged tension” (USA TODAY) in this New York Times bestselling suspense masterwork.

NYPD criminalist Lincoln Rhyme joins his beautiful protégée Amelia Sachs, in the hunt for the Coffin Dancer—an ingenious killer who changes his appearance even faster than he adds to his trail of victims. They have only one clue: the madman has a tattoo of the Grim Reaper waltzing with a woman in front of a coffin. Rhyme must rely on his wits and intuition to track the elusive murderer through New York City—knowing they have only forty-eight hours before the Coffin Dancer strikes again.

This is a “heart-stopping” (Booklist) thriller from #1 international bestselling author Jeffery Deaver’s “simply outstanding” (San Jose Mercury News) Lincoln Rhyme series! (less)"
390,,,,Revival,3.79,Stephen King,"113,306","11,901","799,036 followers","In a small New England town, in the early 60s, a shadow falls over a small boy playing with his toy soldiers. Jamie Morton looks up to see a striking man, the new minister, Charles Jacobs. Soon they forge a deep bond, based on their fascination with simple experiments in electricity.

Decades later, Jamie is living a nomadic lifestyle of bar-band rock and roll when he sees Jacobs again. Their meeting has profound consequences for both men. Their bond becomes a pact beyond even the Devil's devising, and Jamie discovers that ""revival"" has many meanings. (less)"
391,,,,Faithful Place,3.99,Tana French,"110,816","8,714","23,050 followers","Back in 1985, Frank Mackey was nineteen, growing up poor in Dublin's inner city and living crammed into a small flat with his family on Faithful Place. But he had his sights set on a lot more. He and his girl, Rosie Daly, were all set to run away to London together, get married, get good jobs, break away from factory work and poverty and their old lives.

But on the winter night when they were supposed to leave, Rosie didn't show. Frank took it for granted that she'd given him the brush-off--probably because of his alcoholic father, nutcase mother, and generally dysfunctional family. He never went home again.

Neither did Rosie. Everyone thought she had gone to England on her own and was over there living a shiny new life. Then, twenty-two years later, Rosie's suitcase shows up behind a fireplace in a derelict house on Faithful Place, and Frank is going home whether he likes it or not.

Getting sucked in is a lot easier than getting out again. Frank finds himself straight back in the dark tangle of relationships he left behind. The cops working the case want him out of the way, in case loyalty to his family and community makes him a liability. Faithful Place wants him out because he’s a detective now, and the Place has never liked cops. Frank just wants to find out what happened to Rosie Daly-and he’s willing to do whatever it takes, to himself or anyone else, to get the job done. (less)"
392,,,,Broken,4.16,Karin Slaughter,"52,051","2,243","57,735 followers","When Special Agent Will Trent arrives in Grant County, he finds a police department determined to protect its own and far too many unanswered questions about a prisoner's death. He doesn't understand why Officer Lena Adams is hiding secrets from him. He doesn't understand her role in the death of Grant County's popular police chief. He doesn't understand why that man's widow, Dr. Sara Linton, needs him now more than ever to help her crack this case.
While the police force investigates the murder of a young woman pulled from a frigid lake, Trent investigates the police force, putting pressure on Adams just when she's already about to crack. Caught between two complicated and determined women, trying to understand Linton's passionate distrust of Adams, the facts surrounding Chief Tolliver's death, and the complexities of this insular town, Trent will unleash a case filled with explosive secrets--and encounter a thin blue line that could be murderous if crossed. (less)"
393,,,,The Mephisto Club,4.02,Tess Gerritsen,"42,463","1,902","16,356 followers","In Gerritsens latest New York Times bestseller, medical examiner Maura Isles and detective Jane Rizzoli take on a society of scholars that studies the history of evil--and the grisly killer it has spawned."
394,,,,The Doomsday Key,4.16,James Rollins,"29,246","1,111","12,264 followers","James Rollins, the ""New York Times"" bestselling master of nail-biting suspense and historical mystery, combines cutting-edge biotechnology with a centuries-old secret in an apocalyptic story that reveals where humankind is truly headed

""The Doomsday Key""

At Princeton University, a famed geneticist dies inside a biohazard lab. In Rome, a Vatican archaeologist is found dead in St. Peter's Basilica. In Africa, a U.S. senator's son is slain outside a Red Cross camp. The three murders on three continents bear a horrifying connection: all the victims are marked by a Druidic pagan cross burned into their flesh.

The bizarre murders thrust Commander Gray Pierce and Sigma Force into a race against time to solve a riddle going back centuries, to a ghastly crime against humanity hidden within a cryptic medieval codex. The first clue is discovered inside a mummified corpse buried in an English peat bog -- a gruesome secret that threatens America and the world.

Aided by two women from his past -- one his exlover, the other his new partner -- Gray must piece together the horrifying truth. But the revelations come at a high cost, and to save the future, Gray will have to sacrifice one of the women at his side. That alone might not be enough, as the true path to salvation is revealed in a dark prophecy of doom.

Sigma Force confronts humankind's greatest threat in an adventure that races from the Roman Coliseum to the icy peaks of Norway, from the ruins of medieval abbeys to the lost tombs of Celtic kings. The ultimate nightmare is locked within a talisman buried by a dead saint -- an ancient artifact known as the Doomsday Key. (less)"
395,,,,The Bear and the Dragon,3.87,Tom Clancy,"28,195",601,"7,109 followers","Time and again, Tom Clancy's novels have been praised not only for their big-scale drama and propulsive narrative drive but for their cutting-edge prescience in predicting future events.
In The Bear and the Dragon, the future is very near at hand indeed.
Newly elected in his own right, Jack Ryan has found that being President has gotten no easier: domestic pitfalls await him at every turn; there's a revolution in Liberia; the Asian economy is going down the tubes; and now, in Moscow, someone may have tried to take out the chairman of the SVR--the former KGB--with a rocket-propelled grenade. Things are unstable enough in Russia without high-level assassination, but even more disturbing may be the identities of the potential assassins. Were they political enemies, the Russian Mafia, or disaffected former KGB? Or, Ryan wonders, is something far more dangerous at work here?
Ryan is right. For even while he dispatches his most trusted eyes and ears, including black ops specialist John Clark, to find out the truth of the matter, forces in China are moving ahead with a plan of truly audacious proportions. If they succeed, the world as we know it will never look the same. If they fail...the consequences will be unspeakable.
Blending the exceptional realism and authenticity that are his hallmarks with intricate plotting, razor-sharp suspense, and a remarkable cast of characters, this is Clancy at his best--and there is none better.
(less)"
396,,,,The Troop,3.82,Nick Cutter,"49,257","9,235","4,197 followers","Once a year, scoutmaster Tim Riggs leads a troop of boys into the Canadian wilderness for a three-day camping trip; a tradition as comforting and reliable as a good ghost story and a roaring bonfire. But when an unexpected intruder -- shockingly thin, disturbingly pale, and voraciously hungry -- stumbles upon their campsite, Tim and the boys are exposed to something far more frightening than any tale of terror. The human carrier of a bioengineered nightmare. An inexplicable horror that spreads faster than fear. A harrowing struggle for survival that will pit the troop against the elements, the infected ... and one another. (less)"
397,,,,Girl A,3.65,Abigail Dean,"60,750","6,125",599 followers,"Lex Gracie doesn't want to think about her family. She doesn't want to think about growing up in her parents' House of Horrors. And she doesn't want to think about her identity as Girl A: the girl who escaped, the eldest sister who freed her older brother and four younger siblings. It's been easy enough to avoid her parents--her father never made it out of the House of Horrors he created, and her mother spent the rest of her life behind bars. But when her mother dies in prison and leaves Lex and her siblings the family home, she can't run from her past any longer. Together with her sister, Evie, Lex intends to turn the House of Horrors into a force for good. But first she must come to terms with her siblings - and with the childhood they shared. (less)"
398,,,,The Lost Village,3.55,Camilla Sten,"19,367","3,486",763 followers,"The Blair Witch Project meets Midsommar in this brilliantly disturbing thriller from Camilla Sten, an electrifying new voice in suspense.

Documentary filmmaker Alice Lindstedt has been obsessed with the vanishing residents of the old mining town, dubbed “The Lost Village,” since she was a little girl. In 1959, her grandmother’s entire family disappeared in this mysterious tragedy, and ever since, the unanswered questions surrounding the only two people who were left—a woman stoned to death in the town center and an abandoned newborn—have plagued her. She’s gathered a small crew of friends in the remote village to make a film about what really happened.

But there will be no turning back.

Not long after they’ve set up camp, mysterious things begin to happen. Equipment is destroyed. People go missing. As doubt breeds fear and their very minds begin to crack, one thing becomes startlingly clear to Alice:

They are not alone.

They’re looking for the truth…
But what if it finds them first? (less)"
399,,,,The Female of the Species,4.16,Mindy McGinnis,"33,763","6,856","3,629 followers","A contemporary YA novel that examines rape culture through alternating perspectives.

Alex Craft knows how to kill someone. And she doesn’t feel bad about it.

Three years ago, when her older sister, Anna, was murdered and the killer walked free, Alex uncaged the language she knows best—the language of violence. While her own crime goes unpunished, Alex knows she can’t be trusted among other people. Not with Jack, the star athlete who wants to really know her but still feels guilty over the role he played the night Anna’s body was discovered. And not with Peekay, the preacher’s kid with a defiant streak who befriends Alex while they volunteer at an animal shelter. Not anyone.

As their senior year unfolds, Alex’s darker nature breaks out, setting these three teens on a collision course that will change their lives forever. (less)"
400,,,,Fallen,4.21,Karin Slaughter,"48,982","2,332","57,735 followers","There's no police training stronger than a cop's instinct. Faith Mitchell's mother isn't answering her phone. Her front door is open. There's a bloodstain above the knob. Her infant daughter is hidden in a shed behind the house. All that the Georgia Bureau of Investigations taught Faith Mitchell goes out the window when she charges into her mother's house, gun drawn. She sees a man dead in the laundry room. She sees a hostage situation in the bedroom. What she doesn't see is her mother. . . .


""""You know what we're here for. Hand it over, and we'll let her go.""""


When the hostage situation turns deadly, Faith is left with too many questions, not enough answers. To find her mother, she'll need the help of her partner, Will Trent, and they'll both need the help of trauma doctor Sara Linton. But Faith isn't just a cop anymore--she's a witness. She's also a suspect.


The thin blue line hides police corruption, bribery, even murder. Faith will have to go up against the people she respects the most in order to find her mother and bring the truth to light--or bury it forever.


Karin Slaughter's most exhilarating novel yet is a thrilling journey through the heart and soul, where the personal and the criminal collide, and conflicted loyalties threaten to destroy reputations and ruin lives. It is the work of a master of the thriller at the top of her game, and a whirlwind of unrelenting suspense. (less)"
