,title,rating,name,num_ratings,num_reviews,num_followers,synopsis,genre,A Brief History of Time,4.2,Stephen Hawking,"3,82,736","11,056",11.3k,"In the ten years since its publication in 1988, Stephen Hawking's classic work has become a landmark volume in scientific writing, with more than nine million copies in forty languages sold worldwide. That edition was on the cutting edge of what was then known about the origins and nature of the universe. But the intervening years have seen extraordinary advances in the technology of observing both the micro- and the macrocosmic worlds. These observations have confirmed many of Professor Hawking's theoretical predictions in the first edition of his book, including the recent discoveries of the Cosmic Background Explorer satellite (COBE), which probed back in time to within 300,000 years of the universe's beginning and revealed wrinkles in the fabric of space-time that he had projected. Eager to bring to his original text the new knowledge revealed by these observations, as well as his own recent research, Professor Hawking has prepared a new introduction to the book, written an entirely new chapter on wormholes and time travel, and updated the chapters throughout.",science
813,Puck Me Secretly,4.15,Odette Stone,"20,860","1,869","2,247 followers","I’ve never been in love.
I’ve never had an orgasm, but I’ve faked plenty.
I want to experience love.  Real, passionate love.
I don’t want to die.

It’s funny what blurts out of your mouth when the plane you’re on is going down, and I didn’t hold back with my seat mate when my plane decided to crash.
My hysterical confessions didn’t faze the muscular stranger that sat beside me.  In fact, he promised if we survived, he’d give me my first orgasm.  

We survived.
I came.
And then he left without telling me who he was.

On the first day of my job, I stood in front of the Vancouver Wolves hockey team and called out a number.  #33.
Imagine my shock when he skated forward.

Max is an incredible hockey player, whose wild, out-of-control antics have almost derailed his career.  So many secrets shroud his past and continue to threaten his future.  
Now he’s my secret.  And that secret could ruin everything.  

Puck Me SECRETLY.  Some secrets are too big to keep.

Intended for adult audiences only. (less)",sports,,,,,,,,
814,Summer of '49,4.09,David Halberstam,"8,890",306,630 followers,"With incredible skill, passion, and insight, Pulitzer Prize–winningauthor David Halberstam returns us to a glorious time when the dreams of a now almost forgotten America rested on the crack of a bat.

The year was 1949, and a war-weary nation turned from the battlefields to the ball fields in search of new heroes. It was a summer that marked the beginning of a sports rivalry unequaled in the annals of athletic competition. The awesome New York Yankees and the indomitable Boston Red Sox were fighting for supremacy of baseball's American League, and an aging Joe DiMaggio and a brash, headstrong hitting phenomenon named Ted Williams led their respective teams in a classic pennant duel of almost mythic proportions—one that would be decided in an explosive head-to-head confrontation on the last day of the season. (less)",sports,,,,,,,,
815,The Sports Gene: Inside the Science of Extraordinary Athletic Performance,4.2,David Epstein,"13,324","1,005","1,524 followers","Now a New York Times Bestseller! With a new chapter added to the paperback. 

In high school, I wondered whether the Jamaican Americans who made our track team so successful might carry some special speed gene from their tiny island. In college, I ran against Kenyans, and wondered whether endurance genes might have traveled with them from East Africa. At the same time, I began to notice that a training group on my team could consist of five men who run next to one another, stride for stride, day after day, and nonetheless turn out five entirely different runners. How could this be?

We all knew a star athlete in high school. The one who made it look so easy. He was the starting quarterback and shortstop; she was the all-state point guard and high-jumper. Naturals. Or were they?

The debate is as old as physical competition. Are stars like Usain Bolt, Michael Phelps, and Serena Williams genetic freaks put on Earth to dominate their respective sports? Or are they simply normal people who overcame their biological limits through sheer force of will and obsessive training?
The truth is far messier than a simple dichotomy between nature and nurture. In the decade since the sequencing of the human genome, researchers have slowly begun to uncover how the relationship between biological endowments and a competitor’s training environment affects athleticism. Sports scientists have gradually entered the era of modern genetic research.

In this controversial and engaging exploration of athletic success, Sports Illustrated senior writer David Epstein tackles the great nature vs. nurture debate and traces how far science has come in solving this great riddle. He investigates the so-called 10,000-hour rule to uncover whether rigorous and consistent practice from a young age is the only route to athletic excellence.

Along the way, Epstein dispels many of our perceptions about why top athletes excel. He shows why some skills that we assume are innate, like the bullet-fast reactions of a baseball or cricket batter, are not, and why other characteristics that we assume are entirely voluntary, like an athlete’s will to train, might in fact have important genetic components.

This subject necessarily involves digging deep into sensitive topics like race and gender. Epstein explores controversial questions such as:
Are black athletes genetically predetermined to dominate both sprinting and distance running, and are their abilities influenced by Africa’s geography?
Are there genetic reasons to separate male and female athletes in competition?
Should we test the genes of young children to determine if they are destined for stardom?
Can genetic testing determine who is at risk of injury, brain damage, or even death on the field?
Through on-the-ground reporting from below the equator and above the Arctic Circle, revealing conversations with leading scientists and Olympic champions, and interviews with athletes who have rare genetic mutations or physical traits, Epstein forces us to rethink the very nature of athleticism.
  (less)",sports,,,,,,,,
816,Nobody's Baby But Mine,4.04,Susan Elizabeth Phillips,"39,597","2,043","14,190 followers","Librarian Note: There is an Alternate Cover Edition for this edition of this book here.

Genius physics professor Dr. Jane Darlington desperately wants a baby. But finding a father won’t be easy. Jane’s super-intelligence made her feel like a freak when she was growing up, and she’s determined to spare her own child that suffering. Which means she must find someone very special to father her child. Someone who’s more comfortable working out his muscles than exercising his brain.

Cal Bonner, the Chicago Stars’ legendary quarterback, seems like the perfect choice. But his champion good looks and down-home ways are deceiving. Dr. Jane is about to learn a little too late that this good ol’ boy is a lot smarter than he lets on—and he’s not about to be used and abandoned by a brainy, baby-mad schemer. (less)",sports,,,,,,,,
817,The Hardest Fall,4.04,Ella Maise,"25,934","2,186","7,284 followers","The first time you meet someone, you make eye contact. You smile, say hello. Should be simple, if you’re anyone but me. The first time I met Dylan Reed, I found myself making eye contact with a different part of his body. You see, I’m very good at being shy, not to mention extremely well-versed in rambling nonsense and, unfortunately, rather highly skilled at making a fool of myself in front of a guy I’m attracted to.

At the time, I knew nothing about him and thought none of what I said would matter since I’d never speak to him again. Turns out, I was very wrong. He was the star wide receiver of the football team, one of the few players expected to make it into the NFL, and I ended up seeing him all over campus.
I might have also propositioned him, run away from him, attacked him with a cooking utensil…and…uh, maybe I shouldn’t tell you all of it. It’s pretty normal stuff, things you’d expect…from me. Eventually, the time came when I couldn’t hide anymore—not that he’d have let me even if I tried.
Before now, he never knew I was secretly watching him. Now that we see each other every day, he knows when I have a hard time looking away. It doesn’t help that I’m not the most subtle person in the world either.

He smiles at me and tells me he finds me fascinating because of my quirks. I can’t even tell him that I think my heart beats differently whenever he’s around.

He thinks we’re going to be best friends. I think I have a big thing for him, and the more I get to know him, the more I don’t care that I’m not allowed to be his friend, let alone fall for him.
The thing is, that’s exactly what I’m doing—what we’re doing, I think.

Falling.
Hard. (less)",sports,,,,,,,,
818,Booked,4.19,Kwame Alexander,"16,987","2,692","2,434 followers","National Book Award Long List
New York Times Bestseller 

Like lightning/you strike/fast and free/legs zoom/down field/eyes fixed/on the checkered ball/on the goal/ten yards to go/can’t nobody stop you/
can’t nobody cop you…
In this follow-up to the Newbery-winning novel THE CROSSOVER,  soccer, family, love, and friendship, take center stage as twelve-year-old Nick learns the power of words as he wrestles with problems at home, stands up to a bully, and tries to impress the girl of his dreams. Helping him along are his best friend and sometimes teammate Coby, and The Mac, a rapping librarian who gives Nick inspiring books to read.  
This electric and heartfelt novel-in-verse by poet Kwame Alexander bends and breaks as it captures all the thrills and setbacks, action and emotion of a World Cup match! (less)",sports,,,,,,,,
819,Wrecking Ball,4.11,P. Dangelico,"14,505","1,374","3,421 followers","An older version of this ASIN can be found here


Cam DeSantis’ life is a mess. How else would you describe losing your husband, your job, and your money all at once? Desperate times call for desperate measures. So when salvation comes in the form of one intolerable jerk, she has no choice but to accept his offer as a nanny for his eight year old nephew. Now all she has to do is find a way to ignore him for the next three months. Which is easier said than done.


NFL quarterback Calvin Shaw has zero interest in women. It’s not that he doesn’t like women. In fact, he loves women. He just doesn’t want anything to do with them. What he needs to do is focus on winning another Super Bowl before he retires. Problem is, the woman living in his house is a major distraction. And he doesn’t know what’s worse, that he promised to be civil, or that he’s attracted to her.

Best laid plans are going to get wrecked when a reclusive football star is forced to live with a reluctant nanny. (less)",sports,,,,,,,,
820,"Dream Team: How Michael, Magic, Larry, Charles, and the Greatest Team of All Time Conquered the World and Changed the Game of Basketball Forever",4.21,Jack McCallum,"12,338",535,69 followers,"They were the Beatles of basketball, the Mercury Seven in sneakers.
 
In Dream Team, acclaimed sports journalist Jack McCallum delivers the untold story of the greatest team ever assembled: the 1992 U.S. Olympic Men’s Basketball Team that captivated the world, kindled the hoop dreams of countless children around the planet, and remade the NBA into a global sensation.
 
As a senior staff writer for Sports Illustrated, McCallum enjoyed a courtside seat for the most exciting basketball spectacle on earth, covering the Dream Team from its inception to the gold medal ceremony in Barcelona. For the duration of the Olympics, he lived with, golfed with, and—most important—drank with some of the greatest players of the NBA’s Golden Age: Magic Johnson, the ebullient showman who shrugged off his recent diagnosis of HIV to become the team’s unquestioned captain and leader; Michael Jordan, the transcendent talent at the height of his powers as a player—and a marketing juggernaut; and Charles Barkley, the outspoken iconoclast whose utterances on and off the court threatened to ignite an international incident. Presiding over the entire traveling circus was the Dream Team’s beloved coach, Chuck Daly, whose laissez-faire approach proved instrumental in getting the most out of such disparate personalities and superstars such as Larry Bird, Patrick Ewing, and Scottie Pippen.
 
Drawing on fresh interviews with the players, McCallum provides the definitive account of the Dream Team phenomenon. He offers a behind-the-scenes look at the controversial selection process. He takes us inside the team’s Olympic suites for late-night card games and bull sessions where the players debate both the finer points of basketball and their respective places in the NBA pantheon. And he narrates a riveting possession-by-possession account of the legendary July 1992 intrasquad scrimmage that pitted the Dream Teamers against one another in what may have been the greatest pickup game—and the greatest exhibition of trash talk—in history.
 
In the twenty years since the Dream Team first captivated the world’s attention, its mystique has only grown—and so has its influence. The NBA is now flush with international stars, many of them inspired by the exuberant spirit of ’92. Dream Team vividly re-creates the moment when a once-in-a-millennium group of athletes came together, outperformed the hype, and changed the future of sports—one perfectly executed fast break at a time.
 
The Dream Team was . . .
 
Michael Jordan, Guard, Chicago Bulls
Magic Johnson, Guard, Los Angeles Lakers
Larry Bird, Forward, Boston Celtics
Charles Barkley, Forward, Phoenix Suns
Chris Mullin, Forward, Golden State Warriors
Scottie Pippen, Forward, Chicago Bulls
John Stockton, Guard, Utah Jazz
Karl Malone, Forward, Utah Jazz
David Robinson, Center, San Antonio Spurs
Patrick Ewing, Center, New York Knicks
Christian Laettner, Forward, Duke University
Clyde Drexler, Guard, Portland Trailblazers (less)",sports,,,,,,,,
821,I Dare You,3.88,Ilsa Madden-Mills,"23,786","2,040","14,292 followers","Wall Street Journal bestselling author Ilsa Madden-Mills kicks off a brand-new, sexy, heartfelt contemporary romance series with I DARE YOU!

Badass Athlete: I dare you to…
Delaney Shaw: Who is this?

The late night text is random, but ""Badass Athlete"" sure seems to know who she is…

Delaney Shaw.
Good girl.
Lover of fluffy kitties and Star Wars.
Curious.

His dare? Spend one night in his bed—a night he promises will be unforgettable—and she can solve the mystery of who he is.

She knows she shouldn't, but what else is she going to do with her boring Valentine's Day?

One sexy hook-up later, her mind is blown and the secret's out.

Maverick Monroe.
Bad boy.
The most talented football player in the country.
Just ask him.

Too bad for him Delaney's sworn off dating athletes forever after her last heartbreak.

But Maverick wants more than one night and refuses to give up on winning Delaney’s heart. She isn’t one to be fazed by a set of broad shoulders.

Will the bad boy land the nerd girl or will the secrets they keep from each other separate them forever? (less)",sports,,,,,,,,
822,The Player and the Pixie,4.11,L.H. Cosway,"16,377","1,525","5,734 followers","Now a USA TODAY BESTSELLER

How can someone so smokin’ hot be so bad in bed? I mean, Sean Cassidy is absolute rubbish. RUBBISH. He is the epitome of walking, talking false advertising and I want a refund! Plus he’s an arsehole. So… what is wrong with me that I can’t stop thinking about him?

THE PIXIE
Lucy Fitzpatrick doesn’t like rugby.
As the little sister of Ireland’s most infamous rugby player, Lucy can’t seem to escape the championship-sized shadow cast by her big brother, or her mother’s frequent attempts to micromanage her future. Her rainbow hair is as free-spirited as her quest for inner peace, yet overbearing expectations keep bringing her down. And when she’s down, her compulsive little problem lands her in seriously big trouble.

THE PLAYER
Sean Cassidy is a cold-hearted brute… or so he’s been told. Frequently. By everyone.
His blonde locks, baby blues, and rock hard bod make ladies the world over drool with desire. As the rugby world’s second most infamous player, he should be basking in his success. But Sean has never been content settling for second place, and his frequent confrontations with Lucy’s big brother leave him cold. And when he’s cold, his compulsive little problem lands him in the lap of Lucy Fitzpatrick.

THE PLAN
Sean has a problem only Lucy can solve. Lucy has a problem only Sean can fix. The solution seems obvious: you scratch my back, and I’ll bail you out of jail. But when their business arrangement unexpectedly leaves Sean scorching hot and Lucy on the precipice of inner peace, can they convince the world—and Lucy’s big brother in particular—that this is the real deal?

Either way, both the Player and the Pixie are about to teach each other some pretty monumental lessons about family, life, but most importantly, love. (less)",sports,,,,,,,,
823,Pucked Up,3.91,Helena Hunting,"20,153","1,999","21,833 followers","Miller “Buck” Butterson has been banging his way through life ever since a puck to the face fixed his messed up front teeth, and he was drafted into the NHL during his first year of college. After five years of deflecting goals on the ice and scoring them with puck bunnies across the Continental US and parts of Canada, Miller is ready for a girlfriend. A real girlfriend of the non-bunny variety. One he takes on dates and doesn’t jump into bed with after five seconds of conversation.

Miller thinks he’s found that woman in his teammate’s sister. Except, unlike Alex Waters, center, team captain and all round nice guy—who happens to be dating his step-sister—Miller’s manwhore reputation is well earned, and not blown out of proportion by the media. Beyond that minor detail, Miller doesn’t know the first thing about having a girlfriend. But he’s determined to make it happen.

What he doesn’t take into account is the amount of time and effort relationships require, or that constantly letting bunnies take selfies with him to post all over social media isn’t going to win him any points in the boyfriend department. Miller learns—not so quickly—that if he wants to make Sunshine “Sunny” Waters fall for him, he going to have to do a whole lot more than show her his stick skills in the bedroom.

Length: 11 hours and 18 minutes (less)",sports,,,,,,,,
824,Stay,4.15,Sarina Bowen,"13,600","1,401","14,041 followers","Can you fall in love with someone you've never even met?

Hailey Taylor Emery has a hunch that her favorite client at Fetch—an anonymous virtual assistant service—is actually hockey star Matt Eriksson.

Although it's against the rules for her to check his file, she's 95% sure she spends at least part of each day texting with her lifelong crush and catering to his every need. Still nursing a wounded heart thanks to her recent breakup, Hailey is perfectly content with some harmless online flirting... until she has to meet her client. Face to face. Cue: utter panic.

Matt Eriksson is no stranger to heartbreak. He's still not over the destruction of his marriage, and it sucks to be the only guy on the team who knows the truth—that hockey and long-term relationships are a toxic mix. He barely sees his kids, and dealing with his ex makes him feel insane. The only person in his life who seems to understand is someone who won't show her pretty face.

But it's nothing that a pair of fourth row hockey seats can't fix. Hailey can't resist the offer. Matt can't resist Hailey. Good thing he doesn't have to. Fire up the kiss cam!

Warning: Contains rabid hockey fans, misunderstood dick pics, hockey players at the opera and exploding ovaries. (less)",sports,,,,,,,,
825,When the Game Was Ours,4.21,Larry Bird,"14,171",527,31 followers,"From the moment these two players took the court on opposing sides, they engaged in a fierce physical and psychological battle. Their uncommonly competitive relationship came to symbolize the most compelling rivalry in the NBA. These were the basketball epics of the 1980s--Celtics vs Lakers, East vs West, physical vs finesse, Old School vs Showtime, even white vs black. Each pushed the other to greatness--together Bird and Johnson collected 8 NBA Championships, and 6 MVP awards and helped save the floundering NBA at its most critical time. When it started they were bitter rivals, but along the way they became lifelong friends.


With intimate, fly-on-the-wall detail, When the Game Was Ours transports readers to this electric era of basketball and reveals for the first time the inner workings of two players dead set on besting one another. From the heady days of trading championships to the darker days of injury and illness, we come to understand Larry's obsessive devotion to winning and how his demons drove him on the court. We hear him talk with candor about playing through chronic pain and its truly exacting toll. In Magic we see a young, invincible star struggle with the sting of defeat, not just as a player but as a team leader. We are there the moment he learns he's contracted HIV and hear in his own words how that devastating news impacted his relationships in basketball and beyond. But always, in both cases, we see them prevail.


A compelling, up-close-and-personal portrait of basketball's most inimitable duo, When the Game Was Ours is a reevaluation of three decades in counterpoint. It is also a rollicking ride through professional basketball's best times. (less)",sports,,,,,,,,
826,Shoeless Joe,3.97,W.P. Kinsella,"14,481","1,101",214 followers,"“If you build it, he will come.”

These mysterious words inspire Ray Kinsella to create a cornfield baseball diamond in honor of his hero, Shoeless Joe Jackson. What follows is a rich, nostalgic look at one of our most cherished national pastimes and a remarkable story about fathers and sons, love and family, and the inimitable joy of finding your way home.",sports,,,,,,,,
827,The Breaks of the Game,4.2,David Halberstam,"11,756",329,630 followers,"""Among the best books ever written on professional basketball."" The Philadelphia Inquirer

David Halberstam, best-selling author of THE FIFTIES and THE BEST AND THE BRIGHTEST, turns his keen reporter's eye on the sport of basketball -- the players and the coaches, the long road trips, what happens on court, in front of television cameras, and off-court, where no eyes have followed -- until now. (less)",sports,,,,,,,,
828,Eight Men Out: The Black Sox and the 1919 World Series,4.04,Eliot Asinof,"10,263",354,7 followers,"The headlines proclaimed the 1919 fix of the World Series and attempted cover-up as ""the most gigantic sporting swindle in the history of America!"" First published in 1963, Eight Men Out has become a timeless classic. Eliot Asinof has reconstructed the entire scene-by-scene story of the fantastic scandal in which eight Chicago White Sox players arranged with the nation's leading gamblers to throw the Series in Cincinnati. Mr. Asinof vividly describes the tense meetings, the hitches in the conniving, the actual plays in which the Series was thrown, the Grand Jury indictment, and the famous 1921 trial. Moving behind the scenes, he perceptively examines the motives and backgrounds of the players and the conditions that made the improbable fix all too possible. Here, too, is a graphic picture of the American underworld that managed the fix, the deeply shocked newspapermen who uncovered the story, and the war-exhausted nation that turned with relief and pride to the Series, only to be rocked by the scandal. Far more than a superbly told baseball story, this is a compelling slice of American history in the aftermath of World War I and at the cusp of the Roaring Twenties. (less)",sports,,,,,,,,
829,Calico Joe,3.85,John Grisham,"43,314","4,588","71,417 followers","A surprising and moving novel of fathers and sons, forgiveness and redemption, set in the world of Major League Baseball.

Whatever happened to Calico Joe?

When he arrived in Philadelphia, a cab delivered him to Veterans Stadium, where he was quickly fixed for a uniform, given Number 42, and hustled onto the field. The Cubs were already taking batting practice. Understandably, he was nervous, thrilled, almost bewildered, and when the manager, Whitey Lockman, said, ""Get loose. You're starting at first and hitting seventh,"" Joe Castle had trouble gripping his brand-new bat. In his first round of major-league batting practice, he swung at the first two pitches and missed.

He would not miss again for a long time.

In the summer of 1973 Joe Castle was the boy wonder of baseball, the greatest rookie anyone had ever seen. The kid from Calico Rock, Arkansas, dazzled Cub fans as he hit home run after home run, politely tipping his hat to the crowd as he shattered all rookie records.

Calico Joe quickly became the idol of every baseball fan in America, including Paul Tracey, the young son of a hard-partying and hard-throwing Mets pitcher. On the day that Warren Tracey finally faced Calico Joe, Paul was in the stands, rooting for his idol but also for his dad. Then Warren threw a fastball that would change their lives forever.

In John Grisham’s new novel the baseball is thrilling, but it’s what happens off the field that makes Calico Joe a classic. (less)",sports,,,,,,,,
830,Shoe Dog: A Memoir by the Creator of Nike,4.47,Phil Knight,"2,28,687","14,547",680 followers,"In this candid and riveting memoir, for the first time ever, Nike founder and CEO Phil Knight shares the inside story of the company’s early days as an intrepid start-up and its evolution into one of the world’s most iconic, game-changing, and profitable brands.

In 1962, fresh out of business school, Phil Knight borrowed $50 from his father and created a company with a simple mission: import high-quality, low-cost athletic shoes from Japan. Selling the shoes from the trunk of his lime green Plymouth Valiant, Knight grossed $8,000 his first year. Today, Nike’s annual sales top $30 billion. In an age of startups, Nike is the ne plus ultra of all startups, and the swoosh has become a revolutionary, globe-spanning icon, one of the most ubiquitous and recognizable symbols in the world today.

But Knight, the man behind the swoosh, has always remained a mystery. Now, for the first time, in a memoir that is candid, humble, gutsy, and wry, he tells his story, beginning with his crossroads moment. At 24, after backpacking around the world, he decided to take the unconventional path, to start his own business—a business that would be dynamic, different.

Knight details the many risks and daunting setbacks that stood between him and his dream—along with his early triumphs. Above all, he recalls the formative relationships with his first partners and employees, a ragtag group of misfits and seekers who became a tight-knit band of brothers. Together, harnessing the transcendent power of a shared mission, and a deep belief in the spirit of sport, they built a brand that changed everything. (less)",sports,,,,,,,,
831,Ryker,4.23,Sawyer Bennett,"12,381","1,111","13,450 followers","The rugged men of the Carolina Cold Fury hockey team are winning hearts once again in another scorching novel from New York Times bestselling author Sawyer Bennett.

The stakes have never been higher for Carolina Cold Fury goalie Ryker Evans. With his contract running out, he’s got a year left to prove he’s still at the top of his game. And since his wife left him, Ryker has been balancing life as a pro-hockey star and a single parent to two daughters. Management is waiting for him to screw up. The fans are ready to pounce. Everybody’s taking dirty shots—except for the fiery redhead whose faith in Ryker gives him a fresh start.

As the league’s only female general manager, Gray Brannon has learned not to mix business with pleasure. And yet even this tough, talented career woman can’t help breaking her own rules as she gives Ryker everything she’s got. She hopes their hot streak will last forever, but with Ryker’s conniving ex plotting to reclaim her man, the pressure’s on Gray to step up and save a tender new love before it’s too late. (less)",sports,,,,,,,,
832,Brooklynaire,4.09,Sarina Bowen,"17,592","2,059","14,041 followers","A sexy new standalone from USA Today bestseller Sarina Bowen.

You’d think a billion dollars, a professional hockey team and a six-bedroom mansion on the Promenade would satisfy a guy. You’d be wrong.

For seven years Rebecca has brightened my office with her wit and her smile. She manages both my hockey team and my sanity. I don’t know when I started waking in the night, craving her. All I know is that one whiff of her perfume ruins my concentration. And her laugh makes me hard.

When Rebecca gets hurt, I step in to help. It’s what friends do. But what friends don’t do is rip off each others’ clothes for a single, wild night together.

Now she’s avoiding me. She says we’re too different, and it can never happen again. So why can’t we keep our hands off each other? (less)",sports,,,,,,,,
833,A Walk in the Woods: Rediscovering America on the Appalachian Trail,4.06,Bill Bryson,"3,79,503","20,242",18.3k,"The Appalachian Trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America—majestic mountains, silent forests, sparking lakes. If you’re going to take a hike, it’s probably the place to go. And Bill Bryson is surely the most entertaining guide you’ll find. He introduces us to the history and ecology of the trail and to some of the other hardy (or just foolhardy) folks he meets along the way—and a couple of bears. Already a classic, A Walk in the Woods will make you long for the great outdoors (or at least a comfortable chair to sit and read in).
More book description",travel,,,,,,,,
834,In a Sunburned Country,4.07,Bill Bryson,"1,03,396","6,233",18.3k,"It is the driest, flattest, hottest, most infertile and climatically aggressive of all the inhabited continents, and still Australia teems with life - a large portion of it quite deadly. In fact, Australia has more things that can kill you in a very nasty way than anywhere else.

Ignoring such dangers - and yet curiously obsessed by them - Bill Bryson journeyed to Australia and promptly fell in love with the country. And who can blame him? The people are cheerful, extroverted, quick-witted and unfailingly obliging: their cities are safe and clean and nearly always built on water; the food is excellent; the beer is cold and the sun nearly always shines. Life doesn't get much better than this...",travel,,,,,,,,
835,Notes from a Small Island,3.91,Bill Bryson,"1,06,251","4,793",18.3k,"""Suddenly, in the space of a moment, I realized what it was that I loved about Britain-which is to say, all of it.""

After nearly two decades spent on British soil, Bill Bryson - bestselling author of The Mother Tongue and Made in America-decided to return to the United States. (""I had recently read,"" Bryson writes, ""that 3.7 million Americans believed that they had been abducted by aliens at one time or another, so it was clear that my people needed me."") But before departing, he set out on a grand farewell tour of the green and kindly island that had so long been his home.

Veering from the ludicrous to the endearing and back again, Notes from a Small Island is a delightfully irreverent jaunt around the unparalleled floating nation that has produced zebra crossings, Shakespeare, Twiggie Winkie's Farm, and places with names like Farleigh Wallop and Titsey. The result is an uproarious social commentary that conveys the true glory of Britain, from the satiric pen of an unapologetic Anglophile.",travel,,,,,,,,
836,"Eat, Pray, Love",3.6,Elizabeth Gilbert,"16,33,207","56,160",30.6k,"A celebrated writer's irresistible, candid, and eloquent account of her pursuit of worldly pleasure, spiritual devotion, and what she really wanted out of life.

Around the time Elizabeth Gilbert turned thirty, she went through an early-onslaught midlife crisis. She had everything an educated, ambitious American woman was supposed to want—a husband, a house, a successful career. But instead of feeling happy and fulfilled, she was consumed with panic, grief, and confusion. She went through a divorce, a crushing depression, another failed love, and the eradication of everything she ever thought she was supposed to be.

To recover from all this, Gilbert took a radical step. In order to give herself the time and space to find out who she really was and what she really wanted, she got rid of her belongings, quit her job, and undertook a yearlong journey around the world—all alone. Eat, Pray, Love is the absorbing chronicle of that year. Her aim was to visit three places where she could examine one aspect of her own nature set against the backdrop of a culture that has traditionally done that one thing very well. In Rome, she studied the art of pleasure, learning to speak Italian and gaining the twenty-three happiest pounds of her life. India was for the art of devotion, and with the help of a native guru and a surprisingly wise cowboy from Texas, she embarked on four uninterrupted months of spiritual exploration. In Bali, she studied the art of balance between worldly enjoyment and divine transcendence. She became the pupil of an elderly medicine man and also fell in love the best way—unexpectedly.

An intensely articulate and moving memoir of self-discovery, Eat, Pray, Love is about what can happen when you claim responsibility for your own contentment and stop trying to live in imitation of society’s ideals. It is certain to touch anyone who has ever woken up to the unrelenting need for change.",travel,,,,,,,,
837,Neither Here nor There: Travels in Europe,3.85,Bill Bryson,"70,863","3,305",18.3k,"Bill Bryson's first travel book, The Lost Continent, was unanimously acclaimed as one of the funniest books in years. In Neither Here nor There he brings his unique brand of humour to bear on Europe as he shoulders his backpack, keeps a tight hold on his wallet, and journeys from Hammerfest, the northernmost town on the continent, to Istanbul on the cusp of Asia. Fluent in, oh, at least one language, he retraces his travels as a student twenty years before.

Whether braving the homicidal motorist of Paris, being robbed by gypsies in Florence, attempting not to order tripe and eyeballs in a German restaurant, window-shopping in the sex shops of the Reeperbahn or disputing his hotel bill in Copenhagen, Bryson takes in the sights, dissects the culture and illuminates each place and person with his hilariously caustic observations. He even goes to Liechtenstein.",travel,,,,,,,,
838,Wild: From Lost to Found on the Pacific Crest Trail,4.04,Cheryl Strayed,"7,14,819","43,670",11.5k,"An alternate cover for this ISBN can be found here.

At twenty-two, Cheryl Strayed thought she had lost everything. In the wake of her mother’s death, her family scattered and her own marriage was soon destroyed. Four years later, with nothing more to lose, she made the most impulsive decision of her life. With no experience or training, driven only by blind will, she would hike more than a thousand miles of the Pacific Crest Trail from the Mojave Desert through California and Oregon to Washington State — and she would do it alone.
Told with suspense and style, sparkling with warmth and humor, Wild powerfully captures the terrors and pleasures of one young woman forging ahead against all odds on a journey that maddened, strengthened, and ultimately healed her.",travel,,,,,,,,
839,The Lost Continent: Travels in Small Town America,3.81,Bill Bryson,"58,475","3,176",18.3k,"'I come from Des Moines. Somebody had to'

And, as soon as Bill Bryson was old enough, he left. Des Moines couldn't hold him, but it did lure him back. After ten years in England, he returned to the land of his youth, and drove almost 14,000 miles in search of a mythical small town called Amalgam, the kind of trim and sunny place where the films of his youth were set.

Instead, his search led him to Anywhere, USA; a lookalike strip of gas stations, motels and hamburger outlets populated by lookalike people with a penchant for synthetic fibres. Travelling around thirty-eight of the lower states - united only in their mind-numbingly dreary uniformity - he discovered a continent that was doubly lost; lost to itself because blighted by greed, pollution, mobile homes and television; lost to him because he had become a stranger in his own land.

The Lost Continent is a classic of travel literature - hilariously, stomach-achingly funny, yet tinged with heartache - and the book that first staked Bill Bryson's claim as the most beloved writer of his generation.",travel,,,,,,,,
840,Into the Wild,4.0,Jon Krakauer,"9,99,986","24,949",12.8k,"Librarian's Note: An alternate cover edition can be found here

In April, 1992, a young man from a well-to-do family hitchhiked to Alaska and walked alone into the wilderness north of Mt. McKinley. His name was Christopher Johnson McCandless. He had given $25,000 in savings to charity, abandoned his car and most of his possessions, burned all the cash in his wallet, and invented a new life for himself. Four months later, a party of moose hunters found his decomposed body. How McCandless came to die is the unforgettable story of Into the Wild.

Immediately after graduating from college in 1991, McCandless had roamed through the West and Southwest on a vision quest like those made by his heroes Jack London and John Muir. In the Mojave Desert he abandoned his car, stripped it of its license plates, and burned all of his cash. He would give himself a new name, Alexander Supertramp, and, unencumbered by money and belongings, he would be free to wallow in the raw, unfiltered experiences that nature presented. Craving a blank spot on the map, McCandless simply threw away the maps. Leaving behind his desperate parents and sister, he vanished into the wild.",travel,,,,,,,,
841,Travels with Charley: In Search of America,4.06,John Steinbeck,"85,427","6,276",20.2k,"A quest across America, from the northernmost tip of Maine to California’s Monterey Peninsula

To hear the speech of the real America, to smell the grass and the trees, to see the colors and the light—these were John Steinbeck's goals as he set out, at the age of fifty-eight, to rediscover the country he had been writing about for so many years.

With Charley, his French poodle, Steinbeck drives the interstates and the country roads, dines with truckers, encounters bears at Yellowstone and old friends in San Francisco. Along the way he reflects on the American character, racial hostility, the particular form of American loneliness he finds almost everywhere, and the unexpected kindness of strangers.",travel,,,,,,,,
