,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
116,Stillhouse Lake,4.11,Rachel Caine,"133,619","10,080","17,809 followers","Gina Royal is the definition of average—a shy Midwestern housewife with a happy marriage and two adorable children. But when a car accident reveals her husband’s secret life as a serial killer, she must remake herself as Gwen Proctor—the ultimate warrior mom.

With her ex now in prison, Gwen has finally found refuge in a new home on remote Stillhouse Lake. Though still the target of stalkers and Internet trolls who think she had something to do with her husband’s crimes, Gwen dares to think her kids can finally grow up in peace.

But just when she’s starting to feel at ease in her new identity, a body turns up in the lake—and threatening letters start arriving from an all-too-familiar address. Gwen Proctor must keep friends close and enemies at bay to avoid being exposed—or watch her kids fall victim to a killer who takes pleasure in tormenting her. One thing is certain: she’s learned how to fight evil. And she’ll never stop. (less)"
117,The Sun Down Motel,4.03,Simone St. James,"108,517","14,882","9,987 followers","The secrets lurking in a rundown roadside motel ensnare a young woman, just as they did her aunt thirty-five years before, in this new atmospheric suspense novel from the national bestselling and award-winning author of The Broken Girls.

Upstate NY, 1982. Every small town like Fell, New York, has a place like the Sun Down Motel. Some customers are from out of town, passing through on their way to someplace better. Some are locals, trying to hide their secrets. Viv Delaney works as the night clerk to pay for her move to New York City. But something isn't right at the Sun Down, and before long she's determined to uncover all of the secrets hidden… (less)"
118,The Outsider,3.99,Stephen King,"247,575","21,901","798,933 followers","An unspeakable crime. A confounding investigation. At a time when the King brand has never been stronger, he has delivered one of his most unsettling and compulsively readable stories.

An eleven-year-old boy’s violated corpse is found in a town park. Eyewitnesses and fingerprints point unmistakably to one of Flint City’s most popular citizens. He is Terry Maitland, Little League coach, English teacher, husband, and father of two girls. Detective Ralph Anderson, whose son Maitland once coached, orders a quick and very public arrest. Maitland has an alibi, but Anderson and the district attorney soon add DNA evidence to go with the fingerprints and witnesses. Their case seems ironclad.

As the investigation expands and horrifying answers begin to emerge, King’s propulsive story kicks into high gear, generating strong tension and almost unbearable suspense. Terry Maitland seems like a nice guy, but is he wearing another face? When the answer comes, it will shock you as only Stephen King can. (less)"
119,I'm Thinking of Ending Things,3.60,Iain Reid,"109,812","20,288","2,567 followers","Now a Netflix original movie, this deeply scary and intensely unnerving novel follows a couple in the midst of a twisted unraveling of the darkest unease. You will be scared. But you won’t know why…

I’m thinking of ending things. Once this thought arrives, it stays. It sticks. It lingers. It’s always there. Always.

Jake once said, “Sometimes a thought is closer to truth, to reality, than an action. You can say anything, you can do anything, but you can’t fake a thought.”

And here’s what I’m thinking: I don’t want to be here.

In this smart and intense literary suspense novel, Iain Reid explores the depths of the human psyche, questioning consciousness, free will, the value of relationships, fear, and the limitations of solitude. Reminiscent of Jose Saramago’s early work, Michel Faber’s cult classic Under the Skin, and Lionel Shriver’s We Need to Talk about Kevin, “your dread and unease will mount with every passing page” (Entertainment Weekly) of this edgy, haunting debut. Tense, gripping, and atmospheric, I’m Thinking of Ending Things pulls you in from the very first page…and never lets you go. (less)"
120,One by One,3.73,Ruth Ware,"136,517","14,967","28,739 followers","Getting snowed in at a beautiful, rustic mountain chalet doesn’t sound like the worst problem in the world, especially when there’s a breathtaking vista, a cozy fire, and company to keep you warm. But what happens when that company is eight of your coworkers…and you can’t trust any of them?

When an off-site company retreat meant to promote mindfulness and collaboration goes utterly wrong when an avalanche hits, the corporate food chain becomes irrelevant and survival trumps togetherness. Come Monday morning, how many members short will the team be?

The #1 New York Times bestselling author of The Turn of the Key and In a Dark Dark Wood returns with another suspenseful thriller set on a snow-covered mountain. (less)"
121,The Death of Mrs. Westaway,3.82,Ruth Ware,"145,419","15,779","28,740 followers","On a day that begins like any other, Hal receives a mysterious letter bequeathing her a substantial inheritance. She realizes very quickly that the letter was sent to the wrong person—but also that the cold-reading skills she’s honed as a tarot card reader might help her claim the money.

Soon, Hal finds herself at the funeral of the deceased…where it dawns on her that there is something very, very wrong about this strange situation and the inheritance at the centre of it. (less)"
122,Along Came a Spider,4.12,James Patterson,"433,335","5,964","337,394 followers","What have we got? A missing little girl named Maggie Rose . . . a family of three brutally murdered in the projects of Washington, D.C. . . . the thrill-killing of a beautiful elementary school teacher . . . a psychopathic serial kidnapper/murderer who is so terrifying that the FBI, the Secret Service, and the police cannot outsmart him - even after he's been captured.

Gary Soneji wants to commit the crime of the century. Alex Cross is the brilliant homicide detective pitted against him. Jezzie Flanagan is the first female supervisor of the Secret Service. They complete one of the most unusual suspense triangles in any thriller you have ever read.

Alex and Jezzie are about to have a forbidden love affair—at the worst possible time for both of them. Because Gary Soneji is playing at the top of his game. The latest of the unspeakable crimes happens in Alex Cross's precinct and it happens under the nose of Jezzie and her men.

Alex faces the ultimate test: how do you outmaneuver a brilliant psychopath? (less)"
123,The Wife Upstairs,3.76,Rachel Hawkins,"156,132","15,840","12,846 followers","Meet Jane. Newly arrived to Birmingham, Alabama, Jane is a broke dog-walker in Thornfield Estates—a gated community full of McMansions, shiny SUVs, and bored housewives. The kind of place where no one will notice if Jane lifts the discarded tchotchkes and jewelry off the side tables of her well-heeled clients. Where no one will think to ask if Jane is her real name.

But her luck changes when she meets Eddie­ Rochester. Recently widowed, Eddie is Thornfield Estates’ most mysterious resident. His wife, Bea, drowned in a boating accident with her best friend, their bodies lost to the deep. Jane can’t help but see an opportunity in Eddie—not only is he rich, brooding, and handsome, he could also offer her the kind of protection she’s always yearned for.

Yet as Jane and Eddie fall for each other, Jane is increasingly haunted by the legend of Bea, an ambitious beauty with a rags-to-riches origin story, who launched a wildly successful southern lifestyle brand. How can she, plain Jane, ever measure up? And can she win Eddie’s heart before her past—or his—catches up to her? (less)"
124,Die Trying,4.05,Lee Child,"126,943","5,502","27,425 followers","Alternate cover for this ISBN can be found here

In a Chicago suburb, a dentist is met in his office parking lot by three men and ordered into the trunk of his Lexus. On a downtown sidewalk, Jack Reacher and an unknown woman are abducted in broad daylight by two men - practiced and confident - who stop them at gunpoint and hustle them into the same sedan. Then Reacher and the woman are switched into a second vehicle and hauled away, leaving the dentist bound and gagged inside his car with the woman's abandoned possessions, two gallons of gasoline. . . and a burning match. The FBI is desperate to rescue the woman, a Special Agent from the Chicago office, because the FBI always - always - takes care of its own, and because this woman is not just another agent. Reacher and the woman join forces, against seemingly hopeless odds, to outwit their captors and escape. But the FBI thinks Jack is one of the kidnappers - and when they close in, the Bureau snipers will be shooting to kill. (less)"
125,The Secret History,4.15,Donna Tartt,"470,731","42,558","23,822 followers","Under the influence of their charismatic classics professor, a group of clever, eccentric misfits at an elite New England college discover a way of thinking and living that is a world away from the humdrum existence of their contemporaries. But when they go beyond the boundaries of normal morality they slip gradually from obsession to corruption and betrayal, and at last—inexorably—into evil. (less)"
126,Carrie,3.98,Stephen King,"621,888","19,173","798,935 followers","A modern classic, Carrie introduced a distinctive new voice in American fiction -- Stephen King. The story of misunderstood high school girl Carrie White, her extraordinary telekinetic powers, and her violent rampage of revenge, remains one of the most barrier-breaking and shocking novels of all time.

Make a date with terror and live the nightmare that is...Carrie
--back cover (less)"
127,I Am Pilgrim,4.27,Terry Hayes,"146,807","11,794","2,316 followers","A breakneck race against time...and an implacable enemy. An anonymous young woman murdered in a run-down hotel, all identifying characteristics dissolved by acid. A father publicly beheaded in the blistering heat of a Saudi Arabian public square. A notorious Syrian biotech expert found eyeless in a Damascus junkyard. Smoldering human remains on a remote mountainside in Afghanistan. A flawless plot to commit an appalling crime against humanity. One path links them all, and only one man can make the journey. Pilgrim.' (less)"
128,The Pelican Brief,4.04,John Grisham,"409,792","3,086","71,416 followers","In suburban Georgetown a killer's Reeboks whisper on the front floor of a posh home... In a seedy D.C. porno house a patron is swiftly garroted to death... The next day America learns that two of its Supreme Court justices have been assassinated. And in New Orleans, a young law student prepares a legal brief... To Darby Shaw it was no more than a legal shot in the dark, a brilliant guess. To the Washington establishment it was political dynamite. Suddenly Darby is witness to a murder -- a murder intended for her. Going underground, she finds there is only one person she can trust -- an ambitious reporter after a newsbreak hotter than Watergate -- to help her piece together the deadly puzzle. Somewhere between the bayous of  Louisiana and the White House's inner sanctums, a violent cover-up is being engineered. For someone has read Darby's brief. Someone who will stop at nothing to destroy the evidence of an unthinkable crime. (less)"
